id,label,pathway,acc,uri
2215561b-d854-5b70-a648-d8265413563b,TLR4 Signaling and Tolerance WP3851,TLR4 Signaling and Tolerance,WP3851,https://www.wikipathways.org/index.php/Pathway:WP3851
088d6a8d-4179-5261-8519-21686ceb7799,TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036,TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway,WP2036,https://www.wikipathways.org/index.php/Pathway:WP2036
e378d086-3ac4-5c13-a843-b82c503e4873,TNF-alpha signaling pathway WP231,TNF-alpha signaling pathway,WP231,https://www.wikipathways.org/index.php/Pathway:WP231
f7fa339f-dc83-53e3-82f3-7d28cadf40a4,Toll-like Receptor Signaling Pathway WP75,Toll-like Receptor Signaling Pathway,WP75,https://www.wikipathways.org/index.php/Pathway:WP75
fd118f1c-703c-59e3-a4fd-d1b85458b50d,Toll-like Receptor Signaling related to MyD88 WP3858,Toll-like Receptor Signaling related to MyD88,WP3858,https://www.wikipathways.org/index.php/Pathway:WP3858
58230672-f5dc-5b61-b7a2-0c2873885bfa,TP53 network WP1742,TP53 network,WP1742,https://www.wikipathways.org/index.php/Pathway:WP1742
ba98e494-bcda-5268-958d-26f1f38541d6,Trans-sulfuration and one-carbon metabolism WP2525,Trans-sulfuration and one-carbon metabolism,WP2525,https://www.wikipathways.org/index.php/Pathway:WP2525
a39be947-03df-56dd-ad5f-0375e6b73d97,Trans-sulfuration pathway WP2333,Trans-sulfuration pathway,WP2333,https://www.wikipathways.org/index.php/Pathway:WP2333
bbb2706e-dee6-5643-a6db-5fd4d2c794ca,Transcription co-factors SKI and SKIL protein partners WP4533,Transcription co-factors SKI and SKIL protein partners,WP4533,https://www.wikipathways.org/index.php/Pathway:WP4533
ad487d52-64b7-56f8-8809-42708e86e01b,Transcription factor regulation in adipogenesis WP3599,Transcription factor regulation in adipogenesis,WP3599,https://www.wikipathways.org/index.php/Pathway:WP3599
b02aa9e7-d940-58fa-b9e9-8fe39311aec9,Transcriptional cascade regulating adipogenesis WP4211,Transcriptional cascade regulating adipogenesis,WP4211,https://www.wikipathways.org/index.php/Pathway:WP4211
6bcf488b-7bf7-5e88-9880-b8eebaf26a73,Translation Factors WP107,Translation Factors,WP107,https://www.wikipathways.org/index.php/Pathway:WP107
02e96c6a-a4ff-53d0-b333-92b72ae58253,Translation inhibitors in chronically activated PDGFRA cells WP4566,Translation inhibitors in chronically activated PDGFRA cells,WP4566,https://www.wikipathways.org/index.php/Pathway:WP4566
3195c283-b403-5501-9988-395d93f6d5cf,Triacylglyceride synthesis WP325,Triacylglyceride synthesis,WP325,https://www.wikipathways.org/index.php/Pathway:WP325
a061b77b-fc2b-5482-8cd1-f5bc8f7e7b0a,Tryptophan catabolism leading to NAD+ production WP4210,Tryptophan catabolism leading to NAD+ production,WP4210,https://www.wikipathways.org/index.php/Pathway:WP4210
849ecf8f-604b-52f7-a0b1-0a168a9380d8,Tryptophan metabolism WP465,Tryptophan metabolism,WP465,https://www.wikipathways.org/index.php/Pathway:WP465
d1c80ef9-840e-5fc2-b663-50a7da26b6d5,Tumor suppressor activity of SMARCB1 WP4204,Tumor suppressor activity of SMARCB1,WP4204,https://www.wikipathways.org/index.php/Pathway:WP4204
779f9e22-c47c-567b-8d8f-408acedd4c78,Type 2 papillary renal cell carcinoma WP4241,Type 2 papillary renal cell carcinoma,WP4241,https://www.wikipathways.org/index.php/Pathway:WP4241
e1ce4d97-1585-5780-9151-bb7ef40adff1,Type I collagen synthesis in the context of Osteogenesis imperfecta WP4786,Type I collagen synthesis in the context of Osteogenesis imperfecta,WP4786,https://www.wikipathways.org/index.php/Pathway:WP4786
8ca5cebe-c199-5750-86ab-4dae4a288b94,Type I interferon induction and signaling during SARS-CoV-2 infection WP4868,Type I interferon induction and signaling during SARS-CoV-2 infection,WP4868,https://www.wikipathways.org/index.php/Pathway:WP4868
2be87f6b-69a2-56de-9f51-ea550b8a4d28,Type II diabetes mellitus WP1584,Type II diabetes mellitus,WP1584,https://www.wikipathways.org/index.php/Pathway:WP1584
108eac06-f370-599b-8b0f-c102e3753cfc,Type II interferon signaling (IFNG) WP619,Type II interferon signaling (IFNG),WP619,https://www.wikipathways.org/index.php/Pathway:WP619
dee2f424-8cdf-57b4-8205-062a04d1dd8e,Type III interferon signaling WP2113,Type III interferon signaling,WP2113,https://www.wikipathways.org/index.php/Pathway:WP2113
e9abe4b6-f963-5f23-8623-97741a91465c,TYROBP causal network in microglia WP3945,TYROBP causal network in microglia,WP3945,https://www.wikipathways.org/index.php/Pathway:WP3945
fe079978-ee28-58bd-ac47-b448f48bf72f,Unfolded protein response WP4925,Unfolded protein response,WP4925,https://www.wikipathways.org/index.php/Pathway:WP4925
67a42624-9b4f-54f7-8b93-f918fb030642,Urea cycle and associated pathways WP4595,Urea cycle and associated pathways,WP4595,https://www.wikipathways.org/index.php/Pathway:WP4595
bc7f1c85-882f-5986-b110-20a335fe2977,Urea cycle and metabolism of amino groups WP497,Urea cycle and metabolism of amino groups,WP497,https://www.wikipathways.org/index.php/Pathway:WP497
d315cbb7-b9a2-56d7-9a88-594b30aa5a6d,Urea cycle and related diseases WP4571,Urea cycle and related diseases,WP4571,https://www.wikipathways.org/index.php/Pathway:WP4571
aa3a581e-2a36-5faf-a305-f03a543bf9fa,Valproic acid pathway WP3871,Valproic acid pathway,WP3871,https://www.wikipathways.org/index.php/Pathway:WP3871
cea6a21f-83c3-5559-8ffb-44e3001aca3b,VEGFA-VEGFR2 Signaling Pathway WP3888,VEGFA-VEGFR2 Signaling Pathway,WP3888,https://www.wikipathways.org/index.php/Pathway:WP3888
9f1bb7d7-cbcd-5647-8ed4-645807549db1,Vitamin A and carotenoid metabolism WP716,Vitamin A and carotenoid metabolism,WP716,https://www.wikipathways.org/index.php/Pathway:WP716
c4474a4a-ebb0-5ecd-8f99-2c0f6507961b,Vitamin B12 Disorders WP4271,Vitamin B12 Disorders,WP4271,https://www.wikipathways.org/index.php/Pathway:WP4271
66173ba2-096f-5e0d-acb2-7be2546b547a,Vitamin B12 metabolism WP1533,Vitamin B12 metabolism,WP1533,https://www.wikipathways.org/index.php/Pathway:WP1533
b980ddef-dbdb-54c5-92e5-0ad9fa4f64dc,Vitamin B6-dependent and responsive disorders WP4228,Vitamin B6-dependent and responsive disorders,WP4228,https://www.wikipathways.org/index.php/Pathway:WP4228
ce0ad146-9c25-5e59-a7c3-05bd2a5e2b1f,Vitamin D in inflammatory diseases WP4482,Vitamin D in inflammatory diseases,WP4482,https://www.wikipathways.org/index.php/Pathway:WP4482
076fb5b5-d7ad-5e9a-a51d-9504edc0d6e7,Vitamin D Metabolism WP1531,Vitamin D Metabolism,WP1531,https://www.wikipathways.org/index.php/Pathway:WP1531
24abf407-f128-5e1a-87cc-c194cf69e4a1,Vitamin D Receptor Pathway WP2877,Vitamin D Receptor Pathway,WP2877,https://www.wikipathways.org/index.php/Pathway:WP2877
b52c84b4-e982-53e2-9a02-0e82e92ca45c,Vitamin D-sensitive calcium signaling in depression WP4698,Vitamin D-sensitive calcium signaling in depression,WP4698,https://www.wikipathways.org/index.php/Pathway:WP4698
49854a23-fb50-5857-aff5-2f3a6a241448,White fat cell differentiation WP4149,White fat cell differentiation,WP4149,https://www.wikipathways.org/index.php/Pathway:WP4149
39cf652a-98d4-5124-b09a-7e1b3e2a4f32,Wnt signaling in kidney disease WP4150,Wnt signaling in kidney disease,WP4150,https://www.wikipathways.org/index.php/Pathway:WP4150
5d304ec2-26d4-57cc-b67c-594ed5355705,Wnt signaling pathway and pluripotency WP399,Wnt signaling pathway and pluripotency,WP399,https://www.wikipathways.org/index.php/Pathway:WP399
6a6f2f25-f59a-5fff-bcef-4474895e3ccb,Wnt Signaling Pathway WP363,Wnt Signaling Pathway,WP363,https://www.wikipathways.org/index.php/Pathway:WP363
7ce6c186-d42d-563b-82d9-e1f47de240cb,Wnt signaling WP428,Wnt signaling,WP428,https://www.wikipathways.org/index.php/Pathway:WP428
ba7d777b-f701-517a-839c-d39393865a1c,Wnt/beta-catenin signaling pathway in leukemia WP3658,Wnt/beta-catenin signaling pathway in leukemia,WP3658,https://www.wikipathways.org/index.php/Pathway:WP3658
389e5e9d-bc27-59d8-abfe-495ffd384638,Zinc homeostasis WP3529,Zinc homeostasis,WP3529,https://www.wikipathways.org/index.php/Pathway:WP3529
